AnnoS;ClasseNOME;ClasseNUMERO;SESSO;Lau_D
2011;Specialistiche in ingegneria biomedica;LM-21;M;4
2011;Specialistiche in ingegneria chimica;LM-22;F;3
2011;Specialistiche in ingegneria chimica;LM-22;M;1
2011;Specialistiche in ingegneria civile;LM-23;F;7
2011;Specialistiche in ingegneria civile;LM-23;M;14
2011;Specialistiche in ingegneria dell'automazione;LM-25;F;1
2011;Specialistiche in ingegneria dell'automazione;LM-25;M;1
2011;Specialistiche in ingegneria delle telecomunicazioni;LM-27;F;4
2011;Specialistiche in ingegneria delle telecomunicazioni;LM-27;M;14
2011;Specialistiche in ingegneria elettrica;LM-28;F;1
2011;Specialistiche in ingegneria elettrica;LM-28;M;3
2011;Specialistiche in ingegneria elettronica;LM-29;F;3
2011;Specialistiche in ingegneria elettronica;LM-29;M;6
2011;Specialistiche in ingegneria gestionale;LM-31;F;10
2011;Specialistiche in ingegneria gestionale;LM-31;M;5
2011;Specialistiche in ingegneria informatica;LM-32;F;3
2011;Specialistiche in ingegneria informatica;LM-32;M;15
2011;Specialistiche in ingegneria meccanica;LM-33;F;3
2011;Specialistiche in ingegneria meccanica;LM-33;M;32
2011;Specialistiche in ingegneria navale;LM-34;M;2
2011;Specialistiche in ingegneria per l'ambiente e il territorio;LM-35;M;2
2011;Specialistiche in interpretariato di conferenza;LM-94;F;4
2011;Specialistiche in interpretariato di conferenza;LM-94;M;2
2011;Specialistiche in lingua e cultura italiana;LM-14;F;4
2011;Specialistiche in lingue e letterature afroasiatiche;LM-36;F;3
2011;Specialistiche in lingue e letterature afroasiatiche;LM-36;M;1
2011;Specialistiche in lingue e letterature moderne euroamericane;LM-37;F;28
2011;Specialistiche in lingue straniere per la comunicazione internazionale;LM-38;F;25
2011;Specialistiche in lingue straniere per la comunicazione internazionale;LM-38;M;4
2011;Specialistiche in linguistica;LM-39;F;8
2011;Specialistiche in matematica;LM-40;F;2
2011;Specialistiche in matematica;LM-40;M;3
2011;Specialistiche in medicina e chirurgia;LM-41;F;131
2011;Specialistiche in medicina e chirurgia;LM-41;M;103
2011;Specialistiche in medicina veterinaria;LM-42;F;27
2011;Specialistiche in medicina veterinaria;LM-42;M;18
2011;Specialistiche in modellistica matematico-fisica per l'ingegneria;LM-44;M;1
2011;Specialistiche in musicologia e beni musicali;LM-45;F;2
2011;Specialistiche in odontoiatria e protesi dentaria;LM-46;F;15
2011;Specialistiche in odontoiatria e protesi dentaria;LM-46;M;13
2011;Specialistiche in pianificazione territoriale urbanistica e ambientale;LM-48;F;2
2011;Specialistiche in pianificazione territoriale urbanistica e ambientale;LM-48;M;1
2011;Specialistiche in progettazione e gestione dei sistemi turistici;LM-49;F;6
2011;Specialistiche in progettazione e gestione dei sistemi turistici;LM-49;M;2
2011;Specialistiche in programmazione e gestione dei servizi educativi e formativi;LM-50;F;4
2011;Specialistiche in programmazione e gestione delle politiche e dei servizi sociali;LM-87;F;3
2011;Specialistiche in psicologia;LM-51;F;17
2011;Specialistiche in psicologia;LM-51;M;3
2011;Specialistiche in pubblicita e comunicazione d'impresa;LM-59;F;8
2011;Specialistiche in pubblicita e comunicazione d'impresa;LM-59;M;1
2011;Specialistiche in relazioni internazionali;LM-52;F;27
2011;Specialistiche in relazioni internazionali;LM-52;M;15
2011;Specialistiche in scienza e ingegneria dei materiali;LM-53;F;3
2011;Specialistiche in scienza e ingegneria dei materiali;LM-53;M;2
2011;Specialistiche in scienze chimiche;LM-54;F;5
2011;Specialistiche in scienze della comunicazione sociale e istituzionale;LM-59;F;7
2011;Specialistiche in scienze della comunicazione sociale e istituzionale;LM-59;M;2
2011;Specialistiche in scienze della natura;LM-60;F;1
2011;Specialistiche in scienze della natura;LM-60;M;1
2011;Specialistiche in scienze della nutrizione umana;LM-61;F;1
2011;Specialistiche in scienze della politica;LM-62;F;5
2011;Specialistiche in scienze della politica;LM-62;M;3
2011;Specialistiche in scienze delle pubbliche amministrazioni;LM-63;F;2
2011;Specialistiche in scienze delle pubbliche amministrazioni;LM-63;M;1
2011;Specialistiche in scienze dell'economia;LM-56;F;24
2011;Specialistiche in scienze dell'economia;LM-56;M;13
2011;Specialistiche in scienze dell'educazione degli adulti e della formazione continua;LM-57;F;5
2011;Specialistiche in scienze dello spettacolo e della produzione multimediale;LM-65;F;12
2011;Specialistiche in scienze dello spettacolo e della produzione multimediale;LM-65;M;5
2011;Specialistiche in scienze dell'universo;LM-58;F;1
2011;Specialistiche in scienze e tecnica dello sport;LM-68;M;1
2011;Specialistiche in scienze e tecniche delle attivita motorie preventive e adattative;LM-67;M;1
2011;Specialistiche in scienze e tecnologie agrarie;LM-69;F;1
2011;Specialistiche in scienze e tecnologie agrarie;LM-69;M;1
2011;Specialistiche in scienze e tecnologie agroalimentari;LM-70;F;3
2011;Specialistiche in scienze e tecnologie agrozootecniche;LM-86;M;2
2011;Specialistiche in scienze e tecnologie della chimica industriale;LM-71;F;1
2011;Specialistiche in scienze e tecnologie per l'ambiente e il territorio;LM-75;F;2
2011;Specialistiche in scienze e tecnologie per l'ambiente e il territorio;LM-75;M;1
2011;Specialistiche in scienze economiche per l'ambiente e la cultura;LM-76;F;3
2011;Specialistiche in scienze economico-aziendali;LM-77;F;64
2011;Specialistiche in scienze economico-aziendali;LM-77;M;30
2011;Specialistiche in scienze geologiche;LM-74;F;1
2011;Specialistiche in scienze geologiche;LM-74;M;3
2011;Specialistiche in scienze pedagogiche;LM-85;F;2
2011;Specialistiche in scienze per la cooperazione allo sviluppo;LM-81;F;3
2011;Specialistiche in scienze per la cooperazione allo sviluppo;LM-81;M;1
2011;Specialistiche in sociologia;LM-88;F;5
2011;Specialistiche in sociologia;LM-88;M;2
2011;Specialistiche in statistica economica, finanziaria ed attuariale;LM-83;F;3
2011;Specialistiche in statistica per la ricerca sperimentale;LM-82;F;2
2011;Specialistiche in statistica per la ricerca sperimentale;LM-82;M;1
2011;Specialistiche in storia contemporanea;LM-84;F;5
2011;Specialistiche in storia contemporanea;LM-84;M;2
2011;Specialistiche in storia dell'arte;LM-89;F;8
2011;Specialistiche in studi europei;LM-90;F;2
2011;Specialistiche in studi europei;LM-90;M;2
2011;Specialistiche in tecniche e metodi per la societa dell'informazione;LM-91;F;1
2011;Specialistiche in tecniche e metodi per la societa dell'informazione;LM-91;M;2
2011;Specialistiche in teoria della comunicazione;LM-92;F;2
2011;Specialistiche in teoria della comunicazione;LM-92;M;3
2011;Specialistiche in teorie e metodi del disegno industriale;LM-12;F;17
2011;Specialistiche in teorie e metodi del disegno industriale;LM-12;M;10
2011;Specialistiche in traduzione letteraria e in traduzione tecnico-scientifica;LM-94;F;6
2011;Specialistiche nelle scienze della difesa e della sicurezza;LM/DS;F;1
2011;Specialistiche nelle scienze della difesa e della sicurezza;LM/DS;M;16
2011;Specialistiche nelle scienze delle professioni sanitarie della riabilitazione;LM/SNT2;F;2
2011;Specialistiche nelle scienze delle professioni sanitarie della riabilitazione;LM/SNT2;M;2
2011;Specialistiche nelle scienze delle professioni sanitarie tecniche;LM/SNT3;F;3
2011;Specialistiche nelle scienze infermieristiche e ostetriche;LM/SNT1;F;4
2011;Statistica;L-41;F;1
2011;Statistica;L-41;M;3
2011;Storia;L-42;F;3
2011;Storia;L-42;M;1
2011;Storia dell'arte;LM-89;F;7
2011;Storia dell'arte;LM-89;M;3
2011;Studi europei;LM-90;F;3
2011;Studi europei;LM-90;M;8
2011;Tecniche e metodi per la societa dell'informazione;LM-91;F;1
2011;Tecnologie per la conservazione e il restauro dei beni culturali;L-43;F;3
2011;Teorie della comunicazione;LM-92;F;3
2011;Traduzione specialistica e interpretariato;LM-94;F;5
2011;Urbanistica e scienze della pianificazione territoriale e ambientale;L-21;F;5
2011;Urbanistica e scienze della pianificazione territoriale e ambientale;L-21;M;2
2010;Archeologia;LM-2;F;1
2010;Archeologia;LM-2;M;1
2010;Architettura e ingegneria edile-architettura;LM-4;F;5
2010;Architettura e ingegneria edile-architettura;LM-4;M;8
2010;Architettura e ingegneria edile-architettura (quinquennale);LM-4cu;F;1
2010;Beni culturali;L-1;F;1
2010;Biologia;LM-6;F;2
2010;Biologia;LM-6;M;1
2010;Biotecnologie;L-2;F;11
2010;Biotecnologie;L-2;M;11
2010;Biotecnologie mediche, veterinarie e farmaceutiche;LM-9;F;1
2010;Classe non definita;99999;F;1
2010;Classe non definita;LM-13;F;16
2010;Classe non definita;LM-13;M;15
2010;Classe non definita;LM-14;F;4
2010;Classe non definita;LM-14;M;2
2010;Classe non definita;LM-18;M;2
2010;Classe non definita;LM-23;F;4
2010;Classe non definita;LM-23;M;5
2010;Classe non definita;LM-29;F;1
2010;Classe non definita;LM-29;M;3
2010;Classe non definita;LM-33;M;1
2010;Classe non definita;LM-34;M;1
2010;Classe non definita;LM-35;M;1
2010;Classe non definita;LM-36;F;1
2010;Classe non definita;LM-37;F;18
2010;Classe non definita;LM-37;M;1
2010;Classe non definita;LM-38;F;2
2010;Classe non definita;LM-40;F;1
2010;Classe non definita;LM-41;F;19
2010;Classe non definita;LM-41;M;13
2010;Classe non definita;LM-42;F;2
2010;Classe non definita;LM-42;M;1
2010;Classe non definita;LM-46;F;1
2010;Classe non definita;LM-46;M;1
2010;Classe non definita;LM-4cu;F;13
2010;Classe non definita;LM-4cu;M;5
2010;Classe non definita;LM-51;F;3
2010;Classe non definita;LM-51;M;2
2010;Classe non definita;LM-52;F;1
2010;Classe non definita;LM-52;M;2
2010;Classe non definita;LM-56;M;3
2010;Classe non definita;LM-6;F;5
2010;Classe non definita;LM-6;M;3
2010;Classe non definita;LM-69;M;5
2010;Classe non definita;LM-70;F;1
2010;Classe non definita;LM-70;M;1
2010;Classe non definita;LM-71;M;1
2010;Classe non definita;LM-77;F;9
2010;Classe non definita;LM-77;M;6
2010;Classe non definita;LM-78;M;1
2010;Classe non definita;LM-88;F;1
2010;Classe non definita;LM-89;F;1
2010;Classe non definita;LMG/01;F;16
2010;Classe non definita;LMG/01;M;13
2010;Discipline delle arti figurative, della musica, dello spettacolo e della moda;L-3;F;2
2010;Discipline delle arti figurative, della musica, dello spettacolo e della moda;L-3;M;1
2010;Disegno industriale;L-4;F;63
2010;Disegno industriale;L-4;M;24
2010;Filologia moderna;LM-14;F;17
2010;Filologia moderna;LM-14;M;6
2010;Filosofia;L-5;F;4
2010;Filosofia;L-5;M;9
2010;Finanza;LM-16;F;4
2010;Finanza;LM-16;M;2
2010;Informatica;LM-18;F;2
2010;Informatica;LM-18;M;15
2010;Ingegneria chimica;LM-22;F;5
2010;Ingegneria chimica;LM-22;M;12
2010;Ingegneria civile e ambientale;L-7;F;13
2010;Ingegneria civile e ambientale;L-7;M;24
2010;Ingegneria dei sistemi edilizi;LM-24;F;1
2010;Ingegneria dei sistemi edilizi;LM-24;M;3
2010;Ingegneria dell'informazione;L-8;F;44
2010;Ingegneria dell'informazione;L-8;M;123
2010;Ingegneria industriale;L-9;F;40
2010;Ingegneria industriale;L-9;M;111
2010;Ingegneria informatica;LM-32;M;1
2010;Lettere;L-10;F;41
2010;Lettere;L-10;M;14
2010;Lingue e culture moderne;L-11;F;201
2010;Lingue e culture moderne;L-11;M;26
2010;Lingue e letterature dell'Africa e dell'Asia;LM-36;F;1
2010;Lingue e letterature dell'Africa e dell'Asia;LM-36;M;1
2010;Lingue e letterature moderne europee e americane;LM-37;F;6
2010;Lingue e letterature moderne europee e americane;LM-37;M;3
2010;Lingue moderne per la comunicazione e la cooperazione internazionale;LM-38;F;4
2010;Lingue moderne per la comunicazione e la cooperazione internazionale;LM-38;M;1
2010;Linguistica;LM-39;F;3
2010;Linguistica;LM-39;M;3
2010;Magistrali in giurisprudenza;LMG/01;F;40
2010;Magistrali in giurisprudenza;LMG/01;M;26
2010;Matematica;LM-40;M;2
2010;Mediazione linguistica;L-12;M;1
2010;Medicina e chirurgia;LM-41;F;5
2010;Medicina e chirurgia;LM-41;M;7
2010;Modellistica matematico-fisica per l'ingegneria;LM-44;F;7
2010;Modellistica matematico-fisica per l'ingegneria;LM-44;M;15
2010;Pianificazione territoriale urbanistica e ambientale;LM-48;F;5
2010;Professioni sanitarie della prevenzione;L/SNT4;F;3
2010;Professioni sanitarie della riabilitazione;L/SNT2;F;24
2010;Professioni sanitarie della riabilitazione;L/SNT2;M;17
2010;Professioni sanitarie tecniche;L/SNT3;F;17
2010;Professioni sanitarie tecniche;L/SNT3;M;7
2010;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;L/SNT1;F;285
2010;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;L/SNT1;M;47
2010;Progettazione e gestione dei sistemi turistici;LM-49;F;2
2010;Programmazione e gestione dei servizi educativi;LM-50;F;1
2010;Psicologia;LM-51;F;13
2010;Psicologia;LM-51;M;6
2010;Relazioni internazionali;LM-52;F;15
2010;Relazioni internazionali;LM-52;M;6
2010;Scienze biologiche;L-13;F;27
2010;Scienze biologiche;L-13;M;11
2010;Scienze dei beni culturali;L-1;F;19
2010;Scienze dei beni culturali;L-1;M;7
2010;Scienze dei servizi giuridici;L-14;F;14
2010;Scienze dei servizi giuridici;L-14;M;4
2010;Scienze del servizio sociale;L-39;F;38
2010;Scienze del servizio sociale;L-39;M;1
2010;Scienze del turismo;L-15;F;20
2010;Scienze del turismo;L-15;M;12
2010;Scienze della comunicazione;L-20;F;100
2010;Scienze della comunicazione;L-20;M;38
2010;Scienze della comunicazione pubblica, d'impresa e pubblicità;LM-59;F;1
2010;Scienze della difesa e della sicurezza;L/DS;M;13
2010;Scienze della Formazione Primaria - Quadriennale;LM-85 bis;F;25
2010;Scienze della mediazione linguistica;L-12;F;127
2010;Scienze della mediazione linguistica;L-12;M;24
2010;Scienze della nutrizione umana;LM-61;F;2
2010;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;L-21;F;1
2010;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;L-21;M;1
2010;Scienze della politica;LM-62;F;1
2010;Scienze della politica;LM-62;M;1
2010;Scienze della Terra;L-34;F;2
2010;Scienze della Terra;L-34;M;1
2010;Scienze dell'amministrazione;L-16;F;12
2010;Scienze dell'amministrazione;L-16;M;5
2010;Scienze dell'amministrazione e dell'organizzazione;L-16;F;1
2010;Scienze dell'architettura;L-17;F;7
2010;Scienze dell'architettura;L-17;M;5
2010;Scienze dell'architettura e dell'ingegneria edile;L-17/L-23;F;60
2010;Scienze dell'architettura e dell'ingegneria edile;L-17/L-23;M;39
2010;Scienze delle attivita motorie e sportive;L-22;F;6
2010;Scienze delle attivita motorie e sportive;L-22;M;15
2010;Scienze delle pubbliche amministrazioni;LM-63;F;1
2010;Scienze delle pubbliche amministrazioni;LM-63;M;2
2010;Scienze dell'economia;LM-56;F;7
2010;Scienze dell'economia;LM-56;M;10
2010;Scienze dell'economia e della gestione aziendale;L-18;F;239
2010;Scienze dell'economia e della gestione aziendale;L-18;M;151
2010;Scienze dell'educazione e della formazione;L-19;F;61
2010;Scienze dell'educazione e della formazione;L-19;M;7
2010;Scienze dello spettacolo e produzione multimediale;LM-65;M;2
2010;Scienze e tecniche delle attività motorie preventive e adattate;LM-67;M;1
2010;Scienze e tecniche dello sport;LM-68;F;2
2010;Scienze e tecniche psicologiche;L-24;F;60
2010;Scienze e tecniche psicologiche;L-24;M;9
2010;Scienze e tecnologie agrarie;LM-69;F;11
2010;Scienze e tecnologie agrarie;LM-69;M;6
2010;Scienze e tecnologie agrarie e forestali;L-25;M;2
2010;Scienze e tecnologie agrarie, agroalimentari e forestali;L-25/L-26;F;17
2010;Scienze e tecnologie agrarie, agroalimentari e forestali;L-25/L-26;M;19
2010;Scienze e tecnologie alimentari;L-26;M;1
2010;Scienze e tecnologie alimentari;LM-70;F;1
2010;Scienze e tecnologie chimiche;L-27;F;6
2010;Scienze e tecnologie chimiche;L-27;M;5
2010;Scienze e tecnologie della chimica industriale;LM-71;M;2
2010;Scienze e tecnologie delle arti figurative, della musica, dello spettacolo e della moda;L-3;F;31
2010;Scienze e tecnologie delle arti figurative, della musica, dello spettacolo e della moda;L-3;M;14
2010;Scienze e tecnologie farmaceutiche;L-29;F;6
2010;Scienze e tecnologie farmaceutiche;L-29;M;7
2010;Scienze e tecnologie fisiche;L-30;F;3
2010;Scienze e tecnologie fisiche;L-30;M;6
2010;Scienze e tecnologie informatiche;L-31;F;19
2010;Scienze e tecnologie informatiche;L-31;M;37
2010;Scienze e tecnologie per l'ambiente e il territorio;LM-75;M;1
2010;Scienze e tecnologie per l'ambiente e la natura;L-32;F;7
2010;Scienze e tecnologie per l'ambiente e la natura;L-32;M;5
2010;Scienze e tecnologie zootecniche e delle produzioni animali;L-38;F;2
2010;Scienze e tecnologie zootecniche e delle produzioni animali;L-38;M;2
2010;Scienze economiche;L-33;F;203
2010;Scienze economiche;L-33;M;146
2010;Scienze economiche per l'ambiente e la cultura;LM-76;M;1
2010;Scienze economico-aziendali;LM-77;F;15
2010;Scienze economico-aziendali;LM-77;M;9
2010;Scienze geografiche;L-6;F;1
2010;Scienze geografiche;L-6;M;1
2010;Scienze geografiche;LM-80;F;1
2010;Scienze geologiche;L-34;M;1
2010;Scienze giuridiche;L-14;F;32
2010;Scienze giuridiche;L-14;M;15
2010;Scienze matematiche;L-35;F;5
2010;Scienze matematiche;L-35;M;6
2010;Scienze per la cooperazione allo sviluppo;LM-81;F;1
2010;Scienze politiche e delle relazioni internazionali;L-36;F;92
2010;Scienze politiche e delle relazioni internazionali;L-36;M;67
2010;Scienze sociali per la cooperazione, lo sviluppo e la pace;L-37;F;12
2010;Scienze sociali per la cooperazione, lo sviluppo e la pace;L-37;M;14
2010;Scienze sociologiche;L-40;F;12
2010;Scienze sociologiche;L-40;M;4
2010;Scienze statistiche;L-41;F;5
2010;Scienze statistiche;L-41;M;5
2010;Scienze statistiche;LM-82;M;2
2010;Scienze statistiche attuariali e finanziarie;LM-83;F;1
2010;Scienze storiche;L-42;F;8
2010;Scienze storiche;L-42;M;9
2010;Scienze storiche;LM-84;F;2
2010;Sociologia;L-40;F;5
2010;Sociologia;L-40;M;5
2010;Sociologia e ricerca sociale;LM-88;F;1
2010;Specialistiche in antropologia culturale ed etnologia;LM-1;F;3
2010;Specialistiche in archeologia;LM-2;F;3
2010;Specialistiche in archeologia;LM-2;M;2
2010;Specialistiche in architettura del paesaggio;LM-3;F;3
2010;Specialistiche in architettura e ingegneria edile;LM-4;F;73
2010;Specialistiche in architettura e ingegneria edile;LM-4;M;45
2010;Specialistiche in archivistica e biblioteconomia;LM-5;F;1
2010;Specialistiche in biologia;LM-6;F;23
2010;Specialistiche in biologia;LM-6;M;9
2010;Specialistiche in biotecnologie agrarie;LM-7;M;1
2010;Specialistiche in biotecnologie industriali;LM-8;M;2
2010;Specialistiche in biotecnologie mediche, veterinarie e farmaceutiche;LM-9;F;4
2010;Specialistiche in biotecnologie mediche, veterinarie e farmaceutiche;LM-9;M;2
2010;Specialistiche in editoria, comunicazione multimediale e giornalismo;LM-19;F;8
2010;Specialistiche in editoria, comunicazione multimediale e giornalismo;LM-19;M;3
